coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2010[Zn][rtl]3[ASR]1,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zn][sra]3[ASR]1,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2010[Zr][fcu]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2011[Ag][nan]3[ASR]3,CCC1=NN=C[N]1.[<missing>].[Ag][Ag],0,0,0,0,0,0,0,0,0,0,0,Ag
2011[Cd][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)n1cncc1,0,0,2,0,0,0,0,0,0,0,0,Cd
2011[Cd][dia]3[ASR]7,[<missing>].[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)O)C(=O)[O-])cc(c1)C(=O)O,0,0,0,0,0,0,2,0,0,0,0,Cd
2011[Cd][nuc]3[ASR]1,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2011[Cd][nuc]3[ASR]3,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1.[<missing>],0,0,5,0,0,0,0,0,0,0,0,Cd
2011[Cd][rtl]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2011[Cd][sqc]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,Cd
2011[Co][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)n1ccnc1C,0,0,2,0,0,0,0,0,0,0,0,Co
2011[Co][dia]3[ASR]2,Nc1nccc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,1,0,0,Co
2011[Co][nan]3[ASR]12,[<missing>].[Co][OH][Co].[O-]C(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Co
2011[Co][rtl]3[ASR]1,[<missing>][Co].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Co
2011[Cu][apo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(OCc2ccncc2)cc(c1)C(=O)[O-],0,0,1,0,0,0,1,0,0,0,0,Cu
2011[Cu][cds]3[ASR]1,C(CCn1ncnc1)CCCn1ncnc1.[<missing>],0,0,6,0,0,0,0,0,0,0,0,Cu
2011[Cu][eea]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(C#Cc2cccnc2)cc(c1)C(=O)[O-],0,0,1,1,0,0,0,0,0,0,0,Cu
2011[Cu][nts]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(C#Cc2c(N)c(C#Cc3cc(cc(c3)C(=O)[O-])C(=O)[O-])c(c(c2N)C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])N)cc(c1)C(=O)[O-],0,0,0,3,0,0,0,0,3,0,0,Cu
2011[Cu][rtl]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cu
2011[Dy][flu]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,1,0,0,0,0,1,0,0,0,0,Dy
2011[Fe][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Fe
2011[Fe][dia]3[ASR]1,[<missing>].[O]c1ccccc1N=Cc1ccncc1,0,0,1,0,0,0,0,1,0,0,0,Fe
2011[Fe][srs]3[ASR]1,O=C1[CH]C(=O)C(=O)[CH]C1=O.[<missing>],0,0,0,0,0,0,0,0,0,4,0,Fe
2011[In][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[OH],0,0,0,0,0,0,1,0,0,0,0,In
2011[In][pts]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,4,0,0,0,0,0,0,In
2011[Mg][lon]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2011[Mn][srs]3[ASR]2,Cl[C]1C(=O)C(=O)[C](C(=O)C1=O)Cl.[<missing>],0,0,0,0,2,0,0,0,0,4,0,Mn
2011[Ni][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc2c(c1)[nH]cn2,0,0,2,0,0,0,0,0,0,0,0,Ni
2011[Ni][srs]3[ASR]1,O=C1[CH]C(=O)C(=O)[CH]C1=O.[<missing>],0,0,0,0,0,0,0,0,0,4,0,Ni
2011[Sc][nan]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2011[Sc][nan]3[ASR]5,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2011[V][bpq]3[ASR]2,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2011[V][bpq]3[ASR]3,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2011[V][bpq]3[ASR]7,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2011[Zn][dia]3[ASR]10,[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1.[<missing>],0,0,1,0,0,1,0,0,0,0,0,Zn
2011[Zn][dia]3[ASR]5,CC1=NN=N[N]1.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][lon]3[ASR]1,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][nan]3[ASR]13,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][OH]([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][nan]3[ASR]28,Cl[<missing>].N1=NC2=CC3=C([CH]C2=N1)O[C]1C(=CC2=NN=NC2=C1)O3.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2=N[N]N=c2c1.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)N=N[N]2.N1=NC2=C[C]3C(=CC2=N1)Oc1c(O3)cc2c(c1)[N]N=N2.N1=N[C]2C(=N1)C=C1C(=C2)OC2=CC3=NN=NC3=C[C]2O1.N1=N[C]2C(=N1)C=C1C(=C2)Oc2c(O1)cc1c(c2)[N]N=N1.[Zn],0,0,0,0,1,16,0,0,0,0,0,Zn
2011[Zn][nbo]3[ASR]2,CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1.[<missing>],0,0,1,0,0,0,0,0,0,2,0,Zn
2011[Zn][pcu]3[ASR]5,[O-]C(=O)c1cc(C)c(c(c1)C)c1c(C)cc(cc1C)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][pcu]3[ASR]8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][pts]3[ASR]1,N1[N]N=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=N[N]N[N]1.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][rtl]3[ASR]1,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Zn],0,0,1,0,0,0,0,0,1,0,1,Zn
2011[Zn][sod]3[ASR]2,CC1=NC=C[N]1.CC1=N[CH]C=N1.[<missing>],0,0,0,0,0,1,0,1,0,0,0,Zn
2011[Zn][sra]3[ASR]4,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][uni]3[ASR]6,CC(C(C(=O)[O-])NCc1ccncc1)C.[<missing>]Br,0,0,1,0,1,0,0,0,0,0,0,Zn
2012[Ag][pts]3[ASR]1,[<missing>][Ag].n1ncn(c1)C12CC3CC(C1)CC(C2)(C3)n1cnnc1,0,0,6,0,0,0,0,0,0,0,0,Ag
2012[Cd][dia]3[ASR]3,[<missing>][OH2][Cd].[O-]C(=O)c1cc(Br)cnc1,0,0,0,0,0,0,0,0,0,0,0,Cd
2012[Co][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2012[Co][dia]3[ASR]3,[<missing>].n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1,0,0,4,0,0,0,0,0,0,0,0,Co
2012[Co][dia]3[ASR]7,[<missing>][OH2][Co].[O-]C(=O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,Co
2012[Co][ecu]3[ASR]3,[<missing>][OH2][Co].[O-]C(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Co
2012[Co][ecu]3[ASR]6,[<missing>][OH2][Co].[O-]C(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Co
2012[Cu][lvt]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)Nc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,2,0,0,Cu
2012[Cu][pto]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,3,0,0,Cu
2012[Cu][rtl]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1cccnc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cu
2012[Cu][scu]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0,0,0,0,0,4,0,0,0,0,Cu
2012[Cu][sra]3[ASR]1,[<missing>].n1ccc(cc1)C1=NN=N[N]1,0,0,1,0,0,0,0,0,0,0,0,Cu
2012[Cu][tbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][tbo]3[ASR]5,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][tbo]3[ASR]8,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][ths]3[ASR]2,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][ths]3[ASR]3,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][unc]3[ASR]6,O(CCC1=NN=N[N]1)CCC1=N[N]N=N1.[<missing>],0,0,0,0,0,0,1,0,0,0,0,Cu
2012[Eu][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,7,0,0,0,0,Eu
2012[Fe][acs]3[ASR]1,[<missing>][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2012[Fe][bpq]3[ASR]3,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],0,0,0,0,0,0,0,0,0,0,0,Fe
2012[Fe][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2012[In][dia]3[ASR]7,[<missing>].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-],0,0,0,0,0,0,0,0,1,0,0,In
2012[La][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,7,0,0,0,0,La
2012[Zn][acs]3[ASR]1,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2012[Zn][dia]3[ASR]6,Nc1nccc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,1,0,0,Zn
2012[Zn][lig]3[ASR]1,N1=C[C]2C(=NC=N2)N=C1.[<missing>],0,0,0,0,0,0,0,1,0,0,0,Zn
2012[Zn][nan]3[ASR]16,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2012[Zn][nan]3[ASR]35,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2012[Zn][scu]3[ASR]1,[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,4,0,0,0,0,Zn
2012[Zn][scu]3[ASR]2,[O-]C(=O)c1cc(OCC(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])(COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,4,0,0,0,0,Zn
2013[Cd][jus]3[ASR]1,[<missing>].[O-]C(=O)c1cc(Oc2ccc(cc2)C2=NN=N[N]2)cc(c1)C(=O)O,0,0,0,0,0,0,1,0,0,0,0,Cd
2013[Cd][nan]3[ASR]7,[<missing>].[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,3,0,0,0,0,Cd
2013[Cd][rtl]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cd
2013[Cd][rtl]3[ASR]2,[<missing>][Cd].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cd
2013[Co][dia]3[ASR]1,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2013[Co][dia]3[ASR]4,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2013[Co][nan]3[ASR]8,[<missing>][OH2][Co].[O-]C(=O)c1cncc(c1)OCOc1cncc(c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2013[Cu][lvt]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2013[Cu][nan]3[ASR]10,[<missing>].[O-]C(=O)COc1cc(C)cc(c1)C(=O)[O-],0,0,0,0,0,0,1,0,0,0,0,Cu
2013[Cu][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2013[Cu][nbo]3[ASR]2,[<missing>].[O-]C(=O)CN=Cc1ccccc1[O],0,0,0,0,0,0,0,1,0,0,0,Cu
2013[Cu][nbo]3[ASR]4,[<missing>].[O-]C(=O)CN=Cc1ccccc1[O],0,0,0,0,0,0,0,1,0,0,0,Cu
2013[Cu][pto]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(cc(c1)c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2013[Cu][pto]3[ASR]2,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,0,0,3,0,3,Cu
2013[Cu][pts]3[ASR]3,CCOc1c(cc(cc1c1ccc(cc1)C(=O)[O-])C(c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OCC)(C)C)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2013[Cu][tbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2013[La][nan]3[ASR]5,[<missing>].[O-]C(=O)c1ccc(s1)c1cc(cc(c1)c1ccc(s1)C(=O)[O-])c1ccc(s1)C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,La
2013[Mg][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2013[Mg][acs]3[ASR]5,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2013[Mg][acs]3[ASR]6,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2013[Mn][ant]3[ASR]2,[<missing>].[O-]C(=O)c1cccc(c1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Mn
2013[Mn][ant]3[ASR]3,[<missing>].[O-]C(=O)c1cccc(c1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Mn
2013[Mn][nan]3[ASR]5,[<missing>][OH2][Mn].[O-]C(=O)c1cncc(c1)OCOc1cncc(c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Mn
2013[Mn][pcu]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2013[Ni][nia]3[ASR]1,[<missing>][O]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ni
2013[Ni][xmz]3[ASR]1,[<missing>][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2013[Ni][xmz]3[ASR]2,[<missing>][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2013[Zn][ant]3[ASR]2,CC(C1=Nc2c([N]1)ccc(c2)C(=O)[O-])O.[<missing>][OH][Zn][OH][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][nan]3[ASR]36,[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,2,0,0,0,0,Zn
2013[Zn][nan]3[ASR]37,[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,2,0,0,0,0,Zn
2013[Zn][pcu]3[ASR]5,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][pcu]3[ASR]6,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][uni]3[ASR]10,CC(C(C(=O)[O-])[N]Cc1ccncc1)C.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2013[Zn][uni]3[ASR]6,CC(C(=O)[O-])[N]Cc1ccncc1.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2014[Al][nan]3[ASR]5,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Al
2014[Al][nan]3[ASR]7,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Al
2014[Cd][dia]3[ASR]6,[<missing>].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1C,0,0,3,0,0,0,0,0,0,0,0,Cd
2014[Cd][esg]3[ASR]1,Cl[<missing>].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccnc1,0,0,4,0,1,0,0,0,0,0,0,Cd
2014[Cd][esg]3[ASR]2,Br[<missing>].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccnc1,0,0,4,0,1,0,0,0,0,0,0,Cd
2014[Cd][nan]3[ASR]11,[<missing>].[O-]C(=O)c1cc(OCc2ccc(cc2)C(=O)[O-])cc(c1)OCc1ccc(cc1)C(=O)O,0,0,0,0,0,0,2,0,0,0,0,Cd
2014[Cd][rtl]3[ASR]2,Cl[<missing>]Cl.c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,6,0,2,0,0,0,3,0,0,Cd
2014[Cd][rtl]3[ASR]3,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Cd
2014[Co][acs]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2014[Co][nan]3[ASR]25,[<missing>].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O],0,0,0,0,0,0,0,0,0,0,0,Co
2014[Co][nan]3[ASR]34,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2014[Co][nan]3[ASR]5,[<missing>].[Co]O[Co].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2014[Co][sql]2[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0,0,0,6,0,0,0,0,0,0,Co
2014[Cu][acs]3[ASR]4,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][nan]3[ASR]12,O=C(N1CCCC1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,0,0,0,0,1,Cu
2014[Cu][nan]3[ASR]24,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][nan]3[ASR]25,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][nan]3[ASR]27,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][nan]3[ASR]4,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][nbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,3,0,0,0,0,0,0,0,0,Cu
2014[Cu][pcu]3[ASR]2,[<missing>].n1ncn(c1)[N][N]n1cnnc1,0,0,6,0,0,0,0,0,0,0,0,Cu
2014[Cu][ssb]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1nnc(c1)c1cccc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,6,0,0,0,0,0,0,0,0,Cu
2014[Cu][tbo]3[ASR]10,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][tbo]3[ASR]13,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][tbo]3[ASR]9,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Fe][nan]3[ASR]4,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2014[In][unc]3[ASR]1,[<missing>].[O-]C(=O)c1cc(OCc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0,0,0,0,0,1,0,0,0,0,In
2014[Mg][acs]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2014[Sc][nan]3[ASR]5,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2014[Sc][nan]3[ASR]8,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
2014[Zn][bnn]3[ASR]1,[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2014[Zn][nan]2[ASR]1,[<missing>][OH][Zn].c1ncn(c1)c1ccc(cc1)N(c1ccc(cc1)n1cncc1)c1ccc(cc1)n1cncc1,0,0,0,0,0,0,0,0,0,0,0,Zn
